task,pipeline,model,sampling_rate,outer_fold,inner_fold,channels,window,overlap,csp_filters,first_aug,second_aug,learning_rate,evaluation_type,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
pds,ica,atc,125,3,2,32,16,2500,0,None,None,0.00025,th_corrected,0.7788331071913162,0.7279318880163879,0.7788331071913162,0.7448606271777003,0.7732229728771411,0.7788331071913162,0.7279318880163879,0.7788331071913162,0.7788331071913162,0.734909051590025,0.7748799421871999,0.8207579378627516,0.8207579378627516,0.8207579378627516,0.47066962180930516
pds,ica,atc,125,4,2,32,16,2500,0,None,None,0.00025,th_corrected,0.7475592747559274,0.7051777051777052,0.7475592747559274,0.7435465548983509,0.7456578628849527,0.7475592747559274,0.7051777051777052,0.7475592747559274,0.7475592747559274,0.7132538639150656,0.736907998002918,0.8382998382998381,0.8382998382998381,0.8382998382998381,0.43392350070008767
pds,ica,atc,125,5,2,32,16,2500,0,None,None,0.00025,th_corrected,0.7844155844155845,0.6840909090909091,0.7844155844155845,0.7471046325878594,0.7726494751255134,0.7844155844155845,0.6840909090909091,0.7844155844155845,0.7844155844155845,0.701399790685505,0.7688756821409883,0.8139421487603304,0.8139421487603304,0.8139421487603304,0.41075050709939154
pds,ica,atc,125,6,2,32,16,2500,0,None,None,0.00025,th_corrected,0.6478318002628121,0.6123365487674169,0.6478318002628121,0.6331788763892654,0.6394074892896414,0.6478318002628121,0.6123365487674169,0.6478318002628121,0.6478318002628121,0.611403268093409,0.6331353108897482,0.6679456948910325,0.6679456948910325,0.6679456948910325,0.23567461417960234
pds,ica,atc,125,7,2,32,16,2500,0,None,None,0.00025,th_corrected,0.7462887989203779,0.6995475113122172,0.7462887989203779,0.6975193798449613,0.7476295389636882,0.7462887989203779,0.6995475113122172,0.7462887989203779,0.7462887989203779,0.6985040774278443,0.7469367273473954,0.7775931082492169,0.7775931082492169,0.7775931082492169,0.39702903443619175
pds,ica,atc,125,8,2,32,16,2500,0,None,None,0.00025,th_corrected,0.7797783933518005,0.7342937126305655,0.7797783933518005,0.7990540317250496,0.7904168604321183,0.7797783933518005,0.7342937126305655,0.7797783933518005,0.7797783933518005,0.7454922748465278,0.7667108538460174,0.8555142924181007,0.8555142924181007,0.8555142924181007,0.5022416858171097
pds,ica,atc,125,9,2,32,16,2500,0,None,None,0.00025,th_corrected,0.797886393659181,0.7598760555034318,0.797886393659181,0.761802308228037,0.797167109564208,0.797886393659181,0.7598760555034318,0.797886393659181,0.797886393659181,0.7608214849921011,0.7975132569947473,0.8212269352953764,0.8212269352953764,0.8212269352953764,0.5216518603873174
pds,ica,atc,125,10,2,32,16,2500,0,None,None,0.00025,th_corrected,0.6083445491251682,0.6143016226535158,0.6083445491251682,0.6093369565217391,0.6313116917315232,0.6083445491251682,0.6143016226535158,0.6083445491251682,0.6083445491251682,0.604420635486934,0.6126396437832354,0.7140357256488341,0.7140357256488341,0.7140357256488341,0.21822560175292072
pds,ica,atc,125,1,3,32,16,2500,0,None,None,0.00025,th_corrected,0.8373655913978495,0.8594592541960964,0.8373655913978495,0.815486594578581,0.8686751902943888,0.8373655913978495,0.8594592541960964,0.8373655913978495,0.8373655913978495,0.8248338797707881,0.8425923856945635,0.9369636211741476,0.9369636211741476,0.9369636211741476,0.6543016450854799
pds,ica,atc,125,2,3,32,16,2500,0,None,None,0.00025,th_corrected,0.7771739130434783,0.7574561403508773,0.7771739130434783,0.7646954617193288,0.775054930743151,0.7771739130434783,0.7574561403508773,0.7771739130434783,0.7771739130434783,0.7605364440741181,0.7756302303555995,0.8607142857142858,0.8607142857142858,0.8607142857142858,0.5213805354650425
pds,ica,atc,125,3,3,32,16,2500,0,None,None,0.00025,th_corrected,0.8263229308005428,0.8546261522703995,0.8263229308005428,0.8097083904824378,0.8657055448879025,0.8263229308005428,0.8546261522703995,0.8263229308005428,0.8263229308005428,0.8156924038762113,0.8320886403188242,0.8884516899965859,0.8884516899965859,0.8884516899965859,0.6379045630412086
pds,ica,atc,125,4,3,32,16,2500,0,None,None,0.00025,th_corrected,0.7475592747559274,0.7263389763389763,0.7475592747559274,0.7324684788503254,0.7450564110447545,0.7475592747559274,0.7263389763389763,0.7475592747559274,0.7475592747559274,0.728922495274102,0.7458740340581029,0.796950796950797,0.796950796950797,0.796950796950797,0.45817207129347803
pds,ica,atc,125,5,3,32,16,2500,0,None,None,0.00025,th_corrected,0.7337662337662337,0.6704545454545454,0.7337662337662337,0.6728472658705217,0.73197449941636,0.7337662337662337,0.6704545454545454,0.7337662337662337,0.7337662337662337,0.6716076350964789,0.7328384934875807,0.7430661157024794,0.7430661157024794,0.7430661157024794,0.34324942791762014
pds,ica,atc,125,6,3,32,16,2500,0,None,None,0.00025,th_corrected,0.709592641261498,0.6913754912468739,0.709592641261498,0.6994652725024949,0.7063321225390874,0.709592641261498,0.6913754912468739,0.709592641261498,0.709592641261498,0.6939587325330232,0.7065931122612673,0.7934262236513041,0.7934262236513041,0.7934262236513041,0.38912801066422575
pds,ica,atc,125,7,3,32,16,2500,0,None,None,0.00025,th_corrected,0.7611336032388664,0.7387443438914028,0.7611336032388664,0.7201718907987866,0.7746054553302704,0.7611336032388664,0.7387443438914028,0.7611336032388664,0.7611336032388664,0.7270047893896598,0.7659533212252045,0.8285241907413854,0.8285241907413854,0.8285241907413854,0.45556095191840695
pds,ica,atc,125,8,3,32,16,2500,0,None,None,0.00025,th_corrected,0.7908587257617729,0.753938202383553,0.7908587257617729,0.7988004569687738,0.7947047213777417,0.7908587257617729,0.753938202383553,0.7908587257617729,0.7908587257617729,0.7646345122980638,0.7824800351530359,0.850805440261495,0.850805440261495,0.850805440261495,0.5352182328214661
pds,ica,atc,125,9,3,32,16,2500,0,None,None,0.00025,th_corrected,0.7912813738441216,0.7891132948167169,0.7912813738441216,0.7597299855085322,0.8117280836034979,0.7912813738441216,0.7891132948167169,0.7912813738441216,0.7912813738441216,0.768600061909921,0.7968320746550228,0.8610685892054714,0.8610685892054714,0.8610685892054714,0.5401926788199383
pds,ica,atc,125,10,3,32,16,2500,0,None,None,0.00025,th_corrected,0.6352624495289367,0.6459668499916671,0.6352624495289367,0.6398578811369509,0.6628350391770217,0.6352624495289367,0.6459668499916671,0.6352624495289367,0.6352624495289367,0.6327049187803833,0.6390987456517669,0.7459812432768207,0.7459812432768207,0.7459812432768207,0.27681941765705187
pds,ica,atc,125,1,4,32,16,2500,0,None,None,0.00025,th_corrected,0.7728494623655914,0.817435001645528,0.7728494623655914,0.771838415956063,0.8431171878278139,0.7728494623655914,0.817435001645528,0.7728494623655914,0.7728494623655914,0.7641360603428708,0.7813191328632009,0.8807118807118807,0.8807118807118807,0.8807118807118807,0.5447712560281531
pds,ica,atc,125,2,4,32,16,2500,0,None,None,0.00025,th_corrected,0.7921195652173914,0.7646929824561404,0.7921195652173914,0.7857698519401672,0.7900353081874627,0.7921195652173914,0.7646929824561404,0.7921195652173914,0.7921195652173914,0.7719262357337437,0.7881546649078166,0.7908521303258145,0.7908521303258145,0.7908521303258145,0.5455543358946213
pds,ica,atc,125,3,4,32,16,2500,0,None,None,0.00025,th_corrected,0.757123473541384,0.7377219187435985,0.757123473541384,0.7226694915254237,0.7681088011406756,0.757123473541384,0.7377219187435985,0.757123473541384,0.757123473541384,0.7283125570207324,0.7610849745629735,0.8147661317855922,0.8147661317855922,0.8147661317855922,0.4578410300457405
pds,ica,atc,125,4,4,32,16,2500,0,None,None,0.00025,th_corrected,0.6666666666666666,0.6582021582021582,0.6666666666666666,0.6524736415247364,0.67558799675588,0.6666666666666666,0.6582021582021582,0.6666666666666666,0.6666666666666666,0.6538435899766688,0.6697330545707966,0.78006303006303,0.78006303006303,0.78006303006303,0.30920678687612624
pds,ica,atc,125,5,4,32,16,2500,0,None,None,0.00025,th_corrected,0.7142857142857143,0.6431818181818182,0.7142857142857143,0.6473214285714286,0.7104591836734693,0.7142857142857143,0.6431818181818182,0.7142857142857143,0.7142857142857143,0.6450869474125288,0.712250456436503,0.7279917355371901,0.7279917355371901,0.7279917355371901,0.29032258064516125
pds,ica,atc,125,6,4,32,16,2500,0,None,None,0.00025,th_corrected,0.7437582128777924,0.7624758842443731,0.7437582128777924,0.7567734764920522,0.7785701227858126,0.7437582128777924,0.7624758842443731,0.7437582128777924,0.7437582128777924,0.7434108486920256,0.7451352637570822,0.8339049660593069,0.8339049660593069,0.8339049660593069,0.49752648740895744
pds,ica,atc,125,7,4,32,16,2500,0,None,None,0.00025,th_corrected,0.738191632928475,0.7627262443438914,0.738191632928475,0.7217623468578311,0.7950811011133911,0.738191632928475,0.7627262443438914,0.738191632928475,0.738191632928475,0.7211865195736163,0.7489708304648882,0.8468064740689175,0.8468064740689175,0.8468064740689175,0.45655592687241997
pds,ica,atc,125,8,4,32,16,2500,0,None,None,0.00025,th_corrected,0.7354570637119113,0.6895515263315453,0.7354570637119113,0.7366655891385162,0.7361057073024619,0.7354570637119113,0.6895515263315453,0.7354570637119113,0.7354570637119113,0.6963868578587107,0.7211262932252162,0.8081911373253396,0.8081911373253396,0.8081911373253396,0.4046042121806108
pds,ica,atc,125,9,4,32,16,2500,0,None,None,0.00025,th_corrected,0.7675033025099075,0.7319432785212252,0.7675033025099075,0.7266275853195665,0.7704760819419324,0.7675033025099075,0.7319432785212252,0.7675033025099075,0.7675033025099075,0.7291063469859136,0.7688505641072405,0.8298273336296151,0.8298273336296151,0.8298273336296151,0.4583228303559086
pds,ica,atc,125,10,4,32,16,2500,0,None,None,0.00025,th_corrected,0.5397039030955586,0.581579625168553,0.5397039030955586,0.5902077399899481,0.6188820796186308,0.5397039030955586,0.581579625168553,0.5397039030955586,0.5397039030955586,0.536783042394015,0.5291095947882649,0.6668560519976364,0.6668560519976364,0.6668560519976364,0.14494821355263765
pds,ica,atc,125,1,5,32,16,2500,0,None,None,0.00025,th_corrected,0.8561827956989247,0.8683451051872104,0.8561827956989247,0.8307219056855376,0.8755967243341323,0.8561827956989247,0.8683451051872104,0.8561827956989247,0.8561827956989247,0.8422651304253064,0.8600243232178874,0.9434782241799785,0.9434782241799785,0.9434782241799785,0.6868391238670695
pds,ica,atc,125,2,5,32,16,2500,0,None,None,0.00025,th_corrected,0.78125,0.7669486215538848,0.78125,0.7680761032852772,0.7808156957127015,0.78125,0.7669486215538848,0.78125,0.78125,0.7674976209396552,0.7810195132001059,0.79375,0.79375,0.79375,0.5350034532554782
pds,ica,atc,125,3,5,32,16,2500,0,None,None,0.00025,th_corrected,0.7829036635006784,0.7565337999317172,0.7829036635006784,0.7488326461676023,0.7867974940530299,0.7829036635006784,0.7565337999317172,0.7829036635006784,0.7829036635006784,0.7523146981230361,0.784557121088659,0.8090047797883237,0.8090047797883237,0.8090047797883237,0.5048332507495528
pds,ica,atc,125,4,5,32,16,2500,0,None,None,0.00025,th_corrected,0.7517433751743375,0.7254851004851005,0.7517433751743375,0.7382536001952649,0.7480695641162071,0.7517433751743375,0.7254851004851005,0.7517433751743375,0.7517433751743375,0.7301091185924548,0.7483330490136466,0.8427548427548428,0.8427548427548428,0.8427548427548428,0.4613845842195887
pds,ica,atc,125,5,5,32,16,2500,0,None,None,0.00025,th_corrected,0.7805194805194805,0.7236363636363636,0.7805194805194805,0.7307908809456798,0.777411443046118,0.7805194805194805,0.7236363636363636,0.7805194805194805,0.7805194805194805,0.726972697269727,0.7787921649307789,0.8251322314049586,0.8251322314049586,0.8251322314049586,0.45408398707891096
pds,ica,atc,125,6,5,32,16,2500,0,None,None,0.00025,th_corrected,0.8212877792378449,0.8315076813147553,0.8212877792378449,0.8204748286914235,0.8366177038275061,0.8212877792378449,0.8315076813147553,0.8212877792378449,0.8212877792378449,0.8196280185154202,0.8227883848225029,0.8467095391211148,0.8467095391211148,0.8467095391211148,0.6419740274116663
pds,ica,atc,125,7,5,32,16,2500,0,None,None,0.00025,th_corrected,0.7530364372469636,0.7160633484162896,0.7530364372469636,0.7074109962076283,0.7588902674180481,0.7530364372469636,0.7160633484162896,0.7530364372469636,0.7530364372469636,0.711210779521975,0.7555578421452785,0.8253654716324399,0.8253654716324399,0.8253654716324399,0.422776824746832
pds,ica,atc,125,8,5,32,16,2500,0,None,None,0.00025,th_corrected,0.7853185595567868,0.7719807115059427,0.7853185595567868,0.7738529718456726,0.7846596177343087,0.7853185595567868,0.7719807115059427,0.7853185595567868,0.7853185595567868,0.7728744142246252,0.7849503895765453,0.873564892351756,0.873564892351756,0.873564892351756,0.5457718752790472
pds,ica,atc,125,9,5,32,16,2500,0,None,None,0.00025,th_corrected,0.7965653896961691,0.7528558260497424,0.7965653896961691,0.7607619969105939,0.7938717175116744,0.7965653896961691,0.7528558260497424,0.7965653896961691,0.7965653896961691,0.7565204678362574,0.7950001158775405,0.8112191990518987,0.8112191990518987,0.8112191990518987,0.5131873454934188
pds,ica,atc,125,10,5,32,16,2500,0,None,None,0.00025,th_corrected,0.6433378196500673,0.6397322848961411,0.6433378196500673,0.6348138457265644,0.6539619030909549,0.6433378196500673,0.6397322848961411,0.6433378196500673,0.6433378196500673,0.6350450876266207,0.6465216364090691,0.7269518052209748,0.7269518052209748,0.7269518052209748,0.2725831895580342
pds,ica,atc,125,1,6,32,16,2500,0,None,None,0.00025,th_corrected,0.7889784946236559,0.8469785575048733,0.7889784946236559,0.7976804123711341,0.8743660625207849,0.7889784946236559,0.8469785575048733,0.7889784946236559,0.7889784946236559,0.7828488355880434,0.7966773463723853,0.9480350708420884,0.9480350708420884,0.9480350708420884,0.5847269624573379
pds,ica,atc,125,2,6,32,16,2500,0,None,None,0.00025,th_corrected,0.78125,0.7621240601503759,0.78125,0.7690375324560487,0.7792727433500268,0.78125,0.7621240601503759,0.78125,0.78125,0.7650972252783741,0.7798272167343646,0.8576362781954887,0.8576362781954887,0.8576362781954887,0.5304634501997083
pds,ica,atc,125,3,6,32,16,2500,0,None,None,0.00025,th_corrected,0.7327001356852103,0.6301894844656879,0.7327001356852103,0.6944741942064463,0.7162605867402723,0.7327001356852103,0.6301894844656879,0.7327001356852103,0.7327001356852103,0.6386472636407304,0.7069356521198341,0.8383834073062478,0.8383834073062478,0.8383834073062478,0.2958860529289383
pds,ica,atc,125,4,6,32,16,2500,0,None,None,0.00025,th_corrected,0.6903765690376569,0.6858108108108107,0.6903765690376569,0.6781110619049125,0.7011594324510585,0.6903765690376569,0.6858108108108107,0.6903765690376569,0.6903765690376569,0.6796839783630626,0.6936414822207391,0.7893360393360392,0.7893360393360392,0.7893360393360392,0.361424032351242
pds,ica,atc,125,5,6,32,16,2500,0,None,None,0.00025,th_corrected,0.7467532467532467,0.7027272727272726,0.7467532467532467,0.6932881040745731,0.753711039293622,0.7467532467532467,0.7027272727272726,0.7467532467532467,0.7467532467532467,0.6973874347765625,0.7497691645267419,0.7893305785123966,0.7893305785123966,0.7893305785123966,0.39521488701816576
pds,ica,atc,125,6,6,32,16,2500,0,None,None,0.00025,th_corrected,0.6360052562417872,0.6087924258663808,0.6360052562417872,0.6187006891820251,0.6280599686423634,0.6360052562417872,0.6087924258663808,0.6360052562417872,0.6360052562417872,0.6095751754436329,0.6281296261049634,0.6739192568774562,0.6739192568774562,0.6739192568774562,0.22415246283571155
pds,ica,atc,125,7,6,32,16,2500,0,None,None,0.00025,th_corrected,0.7759784075573549,0.754524886877828,0.7759784075573549,0.7360203340595497,0.7877409573316004,0.7759784075573549,0.754524886877828,0.7759784075573549,0.7759784075573549,0.7431252819219138,0.7801935255634116,0.8396536721197355,0.8396536721197355,0.8396536721197355,0.4874878128046799
pds,ica,atc,125,8,6,32,16,2500,0,None,None,0.00025,th_corrected,0.7686980609418282,0.7531291212569884,0.7686980609418282,0.7563585709603409,0.76747767182278,0.7686980609418282,0.7531291212569884,0.7686980609418282,0.7686980609418282,0.754609192946037,0.7679651140518738,0.8484671958057235,0.8484671958057235,0.8484671958057235,0.5092992780341693
pds,ica,atc,125,9,6,32,16,2500,0,None,None,0.00025,th_corrected,0.7754293262879789,0.7679949961318782,0.7754293262879789,0.7420680939637229,0.7946967759725759,0.7754293262879789,0.7679949961318782,0.7754293262879789,0.7754293262879789,0.7501009771480946,0.7811045580454634,0.8189142922983227,0.8189142922983227,0.8189142922983227,0.5030161194398746
pds,ica,atc,125,10,6,32,16,2500,0,None,None,0.00025,th_corrected,0.6810228802153432,0.6597578897928882,0.6810228802153432,0.6648711614234786,0.6773264669594936,0.6810228802153432,0.6597578897928882,0.6810228802153432,0.6810228802153432,0.6616009916116572,0.6785133103395861,0.759389724709483,0.759389724709483,0.759389724709483,0.3238893133727784
pds,ica,atc,125,1,7,32,16,2500,0,None,None,0.00025,th_corrected,0.8360215053763441,0.8525353788511683,0.8360215053763441,0.8120094103588633,0.8625423267389348,0.8360215053763441,0.8525353788511683,0.8360215053763441,0.8360215053763441,0.8221183995986454,0.8409678026241791,0.9279258752942964,0.9279258752942964,0.9279258752942964,0.648014146443612
pds,ica,atc,125,2,7,32,16,2500,0,None,None,0.00025,th_corrected,0.8152173913043478,0.7860902255639097,0.8152173913043478,0.8153750518027352,0.8152759509180345,0.8152173913043478,0.7860902255639097,0.8152173913043478,0.8152173913043478,0.7956023131963277,0.8107437769990099,0.8348214285714287,0.8348214285714287,0.8348214285714287,0.593449441122953
pds,ica,atc,125,3,7,32,16,2500,0,None,None,0.00025,th_corrected,0.8032564450474898,0.800512120177535,0.8032564450474898,0.7747705562839483,0.8192085427550732,0.8032564450474898,0.800512120177535,0.8032564450474898,0.8032564450474898,0.7832322162789329,0.8076367450906117,0.8659440081939229,0.8659440081939229,0.8659440081939229,0.5685656265517951
pds,ica,atc,125,4,7,32,16,2500,0,None,None,0.00025,th_corrected,0.7545327754532776,0.7411394911394911,0.7545327754532776,0.7398178536265179,0.7552549802055112,0.7545327754532776,0.7411394911394911,0.7545327754532776,0.7545327754532776,0.7404524886877828,0.7548700278308942,0.8718196218196218,0.8718196218196218,0.8718196218196218,0.4809220593316551
pds,ica,atc,125,5,7,32,16,2500,0,None,None,0.00025,th_corrected,0.7597402597402597,0.6818181818181819,0.7597402597402597,0.7032802032802032,0.7498597498597498,0.7597402597402597,0.6818181818181819,0.7597402597402597,0.7597402597402597,0.6901071409147768,0.7530631113597339,0.7502975206611571,0.7502975206611571,0.7502975206611571,0.38186157517899755
pds,ica,atc,125,6,7,32,16,2500,0,None,None,0.00025,th_corrected,0.6360052562417872,0.6167381207574134,0.6360052562417872,0.6206004370035728,0.6316950995637375,0.6360052562417872,0.6167381207574134,0.6360052562417872,0.6360052562417872,0.6178202025146629,0.6330474462982186,0.7204072883172562,0.7204072883172562,0.7204072883172562,0.23664932083274481
pds,ica,atc,125,7,7,32,16,2500,0,None,None,0.00025,th_corrected,0.7692307692307693,0.6430429864253394,0.7692307692307693,0.7654796511627906,0.7675226098191215,0.7692307692307693,0.6430429864253394,0.7692307692307693,0.7692307692307693,0.6568933537320101,0.7361124273974087,0.7711712495649148,0.7711712495649148,0.7711712495649148,0.3416413373860183
pds,ica,atc,125,8,7,32,16,2500,0,None,None,0.00025,th_corrected,0.7271468144044322,0.6542513167795335,0.7271468144044322,0.7966299477221808,0.7744602320332492,0.7271468144044322,0.6542513167795335,0.7271468144044322,0.7271468144044322,0.6499828970649395,0.6873129337719507,0.8614367662645535,0.8614367662645535,0.8614367662645535,0.34902560253370807
pds,ica,atc,125,9,7,32,16,2500,0,None,None,0.00025,th_corrected,0.7833553500660502,0.7069321679587839,0.7833553500660502,0.7530239906613533,0.7743790050393619,0.7833553500660502,0.7069321679587839,0.7833553500660502,0.7833553500660502,0.7213913824057451,0.772594100780507,0.801145622438398,0.801145622438398,0.801145622438398,0.44754852662400646
pds,ica,atc,125,10,7,32,16,2500,0,None,None,0.00025,th_corrected,0.676985195154778,0.6617009832886385,0.676985195154778,0.6620865352489141,0.6766103861005424,0.676985195154778,0.6617009832886385,0.676985195154778,0.676985195154778,0.6618885096700796,0.6767928806900047,0.7461782040210294,0.7461782040210294,0.7461782040210294,0.3237821480307316
pds,ica,atc,125,1,8,32,16,2500,0,None,None,0.00025,th_corrected,0.7795698924731183,0.8330168856484645,0.7795698924731183,0.7854234321546618,0.8604551680726283,0.7795698924731183,0.8330168856484645,0.7795698924731183,0.7795698924731183,0.7726280011031686,0.787686565459521,0.9467692801026134,0.9467692801026134,0.9467692801026134,0.5640261550005359
pds,ica,atc,125,2,8,32,16,2500,0,None,None,0.00025,th_corrected,0.7391304347826086,0.7446741854636592,0.7391304347826086,0.7318401757354469,0.7565148986643022,0.7391304347826086,0.7446741854636592,0.7391304347826086,0.7391304347826086,0.73271798751655,0.7426179061027459,0.8262061403508771,0.8262061403508771,0.8262061403508771,0.46929455594279534
pds,ica,atc,125,3,8,32,16,2500,0,None,None,0.00025,th_corrected,0.8656716417910447,0.8949897575964493,0.8656716417910447,0.8470549414288071,0.8983919030337655,0.8656716417910447,0.8949897575964493,0.8656716417910447,0.8656716417910447,0.8565338702605132,0.869945760732745,0.8959883919426426,0.8959883919426426,0.8959883919426426,0.7172754784536038
pds,ica,atc,125,4,8,32,16,2500,0,None,None,0.00025,th_corrected,0.7447698744769874,0.7262028512028512,0.7447698744769874,0.7292670078266105,0.7432934109864754,0.7447698744769874,0.7262028512028512,0.7447698744769874,0.7447698744769874,0.7276022495842753,0.7439114932323518,0.8302478302478303,0.8302478302478303,0.8302478302478303,0.45529609564730056
pds,ica,atc,125,5,8,32,16,2500,0,None,None,0.00025,th_corrected,0.6467532467532467,0.63,0.6467532467532467,0.610080058224163,0.6929715117488043,0.6467532467532467,0.63,0.6467532467532467,0.6467532467532467,0.6094402673350041,0.6611767514023154,0.7349669421487603,0.7349669421487603,0.7349669421487603,0.23101777059773831
pds,ica,atc,125,6,8,32,16,2500,0,None,None,0.00025,th_corrected,0.7174770039421814,0.7472061450518042,0.7174770039421814,0.7529538641514952,0.780502934369901,0.7174770039421814,0.7472061450518042,0.7174770039421814,0.7174770039421814,0.7172817298836572,0.7159245751769147,0.8022222222222223,0.8022222222222223,0.8022222222222223,0.4582302707606928
pds,ica,atc,125,7,8,32,16,2500,0,None,None,0.00025,th_corrected,0.7449392712550608,0.7597285067873303,0.7449392712550608,0.7215558194774347,0.7907800975121889,0.7449392712550608,0.7597285067873303,0.7449392712550608,0.7449392712550608,0.7248983953437665,0.7548595048311515,0.8481378350156631,0.8481378350156631,0.8481378350156631,0.4601894072255348
pds,ica,atc,125,8,8,32,16,2500,0,None,None,0.00025,th_corrected,0.8185595567867036,0.7818191380049677,0.8185595567867036,0.835723648700748,0.8270889521550325,0.8185595567867036,0.7818191380049677,0.8185595567867036,0.8185595567867036,0.7949481744529646,0.8107533446682021,0.8876348131427139,0.8876348131427139,0.8876348131427139,0.595647898764482
pds,ica,atc,125,9,8,32,16,2500,0,None,None,0.00025,th_corrected,0.7793923381770145,0.7368566161341826,0.7793923381770145,0.7398171758078762,0.7780947918698297,0.7793923381770145,0.7368566161341826,0.7793923381770145,0.7793923381770145,0.7382894903001559,0.7787072907124002,0.8399502905206326,0.8399502905206326,0.8399502905206326,0.4766060686354472
