task,pipeline,model,sampling_rate,outer_fold,inner_fold,channels,window,overlap,csp_filters,first_aug,second_aug,learning_rate,evaluation_type,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
pds,ica,con,125,7,7,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7647058823529411,0.7216117216117216,0.7647058823529411,0.768888888888889,0.766797385620915,0.7647058823529411,0.7216117216117216,0.7647058823529411,0.7647058823529411,0.7312252964426877,0.7535456870495234,,,,0.4708171206225681
pds,ica,con,125,8,7,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8529411764705882,0.8473684210526315,0.8529411764705882,0.8535714285714285,0.8531512605042015,0.8529411764705882,0.8473684210526315,0.8529411764705882,0.8529411764705882,0.8496905393457117,0.8522910490456129,,,,0.6996466431095407
pds,ica,con,125,9,7,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7941176470588235,0.8040293040293041,0.7941176470588235,0.7881944444444444,0.8118872549019607,0.7941176470588235,0.8040293040293041,0.7941176470588235,0.7941176470588235,0.7895667550839964,0.7968481822437198,,,,0.5824561403508772
pds,ica,con,125,10,7,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.5588235294117647,0.5701754385964912,0.5588235294117647,0.5714285714285714,0.5798319327731093,0.5588235294117647,0.5701754385964912,0.5588235294117647,0.5588235294117647,0.5584415584415584,0.5569136745607334,,,,0.13559322033898302
pds,ica,con,125,1,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7941176470588235,0.8333333333333333,0.7941176470588235,0.825,0.8661764705882353,0.7941176470588235,0.8333333333333333,0.7941176470588235,0.7941176470588235,0.793939393939394,0.7953654188948307,,,,0.6046511627906976
pds,ica,con,125,2,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8285714285714286,0.8333333333333334,0.8285714285714286,0.826797385620915,0.8356676003734828,0.8285714285714286,0.8333333333333334,0.8285714285714286,0.8285714285714286,0.8273026315789473,0.8294172932330827,,,,0.6557377049180327
pds,ica,con,125,3,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8235294117647058,0.8571428571428572,0.8235294117647058,0.8421052631578947,0.8792569659442725,0.8235294117647058,0.8571428571428572,0.8235294117647058,0.8235294117647058,0.8229166666666667,0.8253676470588235,,,,0.6565656565656566
pds,ica,con,125,4,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7647058823529411,0.7684210526315789,0.7647058823529411,0.7647058823529411,0.7716262975778546,0.7647058823529411,0.7684210526315789,0.7647058823529411,0.7647058823529411,0.7638888888888888,0.7655228758169935,,,,0.5294117647058824
pds,ica,con,125,5,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7058823529411765,0.7326007326007327,0.7058823529411765,0.7228070175438597,0.756656346749226,0.7058823529411765,0.7326007326007327,0.7058823529411765,0.7058823529411765,0.7048611111111112,0.7089460784313725,,,,0.42760942760942755
pds,ica,con,125,6,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7941176470588235,0.8087719298245615,0.7941176470588235,0.8142857142857143,0.8277310924369747,0.7941176470588235,0.8087719298245615,0.7941176470588235,0.7941176470588235,0.793939393939394,0.7932263814616756,,,,0.5966101694915253
pds,ica,con,125,7,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7352941176470589,0.7417582417582418,0.7352941176470589,0.7291666666666667,0.7536764705882353,0.7352941176470589,0.7417582417582418,0.7352941176470589,0.7352941176470589,0.7294429708222812,0.7388048057419254,,,,0.4631578947368421
pds,ica,con,125,8,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8235294117647058,0.8210526315789474,0.8235294117647058,0.8210526315789474,0.8235294117647058,0.8235294117647058,0.8210526315789474,0.8235294117647058,0.8235294117647058,0.8210526315789474,0.8235294117647058,,,,0.6421052631578947
pds,ica,con,125,9,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8472222222222222,0.8700980392156863,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8529411764705882,0.8496905393457117,0.8548915587455141,,,,0.7017543859649122
pds,ica,con,125,10,8,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.6764705882352942,0.6684210526315789,0.6764705882352942,0.6714285714285715,0.6747899159663866,0.6764705882352942,0.6684210526315789,0.6764705882352942,0.6764705882352942,0.6693191865605659,0.6750403079003485,,,,0.3392226148409895
pds,ica,con,125,1,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8235294117647058,0.8571428571428572,0.8235294117647058,0.8421052631578947,0.8792569659442725,0.8235294117647058,0.8571428571428572,0.8235294117647058,0.8235294117647058,0.8229166666666667,0.8253676470588235,,,,0.6565656565656566
pds,ica,con,125,2,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8,0.7916666666666666,0.8,0.7976190476190477,0.7993197278911565,0.8,0.7916666666666666,0.8,0.8,0.7939444911690496,0.798990748528175,,,,0.5882352941176471
pds,ica,con,125,3,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8529411764705882,0.8809523809523809,0.8529411764705882,0.8611111111111112,0.8937908496732027,0.8529411764705882,0.8809523809523809,0.8529411764705882,0.8529411764705882,0.85178727114211,0.8548643520180522,,,,0.7098976109215016
pds,ica,con,125,4,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7941176470588235,0.8017543859649123,0.7941176470588235,0.7986111111111112,0.8075980392156863,0.7941176470588235,0.8017543859649123,0.7941176470588235,0.7941176470588235,0.793939393939394,0.7946524064171123,,,,0.5910652920962199
pds,ica,con,125,5,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8235294117647058,0.8278388278388278,0.8235294117647058,0.8140350877192982,0.8330237358101135,0.8235294117647058,0.8278388278388278,0.8235294117647058,0.8235294117647058,0.8178571428571428,0.8254201680672267,,,,0.6370106761565837
pds,ica,con,125,6,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7647058823529411,0.7614035087719297,0.7647058823529411,0.7614035087719297,0.7647058823529411,0.7647058823529411,0.7614035087719297,0.7647058823529411,0.7647058823529411,0.7614035087719297,0.7647058823529411,,,,0.5228070175438597
pds,ica,con,125,7,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8472222222222222,0.8700980392156863,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8529411764705882,0.8496905393457117,0.8548915587455141,,,,0.7017543859649122
pds,ica,con,125,8,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8823529411764706,0.8736842105263158,0.8823529411764706,0.8901098901098901,0.8862314156431803,0.8823529411764706,0.8736842105263158,0.8823529411764706,0.8823529411764706,0.8785714285714286,0.8810924369747899,,,,0.7580071174377224
pds,ica,con,125,9,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7941176470588235,0.7893772893772895,0.7941176470588235,0.7821428571428571,0.798109243697479,0.7941176470588235,0.7893772893772895,0.7941176470588235,0.7941176470588235,0.7850045167118338,0.7954195228226792,,,,0.5703971119133573
pds,ica,con,125,10,9,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7647058823529411,0.7684210526315789,0.7647058823529411,0.7647058823529411,0.7716262975778546,0.7647058823529411,0.7684210526315789,0.7647058823529411,0.7647058823529411,0.7638888888888888,0.7655228758169935,,,,0.5294117647058824
pds,ica,con,125,1,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8235294117647058,0.8571428571428572,0.8235294117647058,0.8421052631578947,0.8792569659442725,0.8235294117647058,0.8571428571428572,0.8235294117647058,0.8235294117647058,0.8229166666666667,0.8253676470588235,,,,0.6565656565656566
pds,ica,con,125,2,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7428571428571429,0.7583333333333333,0.7428571428571429,0.7583333333333333,0.7738095238095238,0.7428571428571429,0.7583333333333333,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,,,,0.496
pds,ica,con,125,3,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8472222222222222,0.8700980392156863,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8529411764705882,0.8496905393457117,0.8548915587455141,,,,0.7017543859649122
pds,ica,con,125,4,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7352941176470589,0.7070175438596491,0.7352941176470589,0.7836538461538461,0.7729072398190046,0.7352941176470589,0.7070175438596491,0.7352941176470589,0.7352941176470589,0.7043478260869566,0.7156010230179028,,,,0.4354243542435424
pds,ica,con,125,5,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7647058823529411,0.7802197802197802,0.7647058823529411,0.7647058823529411,0.7923875432525951,0.7647058823529411,0.7802197802197802,0.7647058823529411,0.7647058823529411,0.7614035087719297,0.7680082559339525,,,,0.5294117647058824
pds,ica,con,125,6,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8529411764705882,0.8473684210526315,0.8529411764705882,0.8535714285714285,0.8531512605042015,0.8529411764705882,0.8473684210526315,0.8529411764705882,0.8529411764705882,0.8496905393457117,0.8522910490456129,,,,0.6996466431095407
pds,ica,con,125,7,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7058823529411765,0.673992673992674,0.7058823529411765,0.6877470355731226,0.6998372471518252,0.7058823529411765,0.673992673992674,0.7058823529411765,0.7058823529411765,0.678030303030303,0.7003119429590018,,,,0.3584905660377359
pds,ica,con,125,8,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.8235294117647058,0.8070175438596491,0.8235294117647058,0.8458498023715415,0.838409672169263,0.8235294117647058,0.8070175438596491,0.8235294117647058,0.8235294117647058,0.8131868131868132,0.8183581124757595,,,,0.631768953068592
pds,ica,con,125,9,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7058823529411765,0.673992673992674,0.7058823529411765,0.6877470355731226,0.6998372471518252,0.7058823529411765,0.673992673992674,0.7058823529411765,0.7058823529411765,0.678030303030303,0.7003119429590018,,,,0.3584905660377359
pds,ica,con,125,10,10,32,16,2500,0,add_eeg_artifact,add_band_noise,0.00025,subject,0.7352941176470589,0.7280701754385965,0.7352941176470589,0.7321428571428572,0.7342436974789917,0.7352941176470589,0.7280701754385965,0.7352941176470589,0.7352941176470589,0.7294429708222812,0.7341238882821033,,,,0.4593639575971732
pds,ica,dcn,125,1,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.8095238095238095,0.7647058823529411,0.8095238095238095,0.8543417366946778,0.7647058823529411,0.8095238095238095,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,,,,0.5540983606557377
pds,ica,dcn,125,2,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8285714285714286,0.8083333333333333,0.8285714285714286,0.8503787878787878,0.841991341991342,0.8285714285714286,0.8083333333333333,0.8285714285714286,0.8285714285714286,0.8164335664335665,0.8231768231768233,,,,0.6379310344827587
pds,ica,dcn,125,3,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7647058823529411,0.7509157509157509,0.7647058823529411,,,,0.5018315018315018
pds,ica,dcn,125,4,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6470588235294118,0.6280701754385964,0.6470588235294118,0.6442687747035574,0.6451987909788421,0.6470588235294118,0.6280701754385964,0.6470588235294118,0.6470588235294118,0.6263736263736264,0.6367162249515191,,,,0.2635379061371841
pds,ica,dcn,125,5,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.7747252747252746,0.7941176470588235,0.7840909090909092,0.7921122994652406,0.7941176470588235,0.7747252747252746,0.7941176470588235,0.7941176470588235,0.7786046511627907,0.7923939808481532,,,,0.5576208178438662
pds,ica,dcn,125,6,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6764705882352942,0.6473684210526316,0.6764705882352942,0.7019230769230769,0.6962669683257918,0.6764705882352942,0.6473684210526316,0.6764705882352942,0.6764705882352942,0.6386473429951691,0.6524012503552145,,,,0.30996309963099633
pds,ica,dcn,125,7,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.7307692307692308,0.7941176470588235,0.875,0.8455882352941176,0.7941176470588235,0.7307692307692308,0.7941176470588235,0.7941176470588235,0.744360902255639,0.7708978328173375,,,,0.5142857142857142
pds,ica,dcn,125,8,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7352941176470589,0.7070175438596491,0.7352941176470589,0.7836538461538461,0.7729072398190046,0.7352941176470589,0.7070175438596491,0.7352941176470589,0.7352941176470589,0.7043478260869566,0.7156010230179028,,,,0.4354243542435424
pds,ica,dcn,125,9,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7069597069597069,0.7647058823529411,0.7989417989417988,0.7852474323062557,0.7647058823529411,0.7069597069597069,0.7647058823529411,0.7647058823529411,0.7166666666666667,0.7441176470588236,,,,0.4538152610441768
pds,ica,dcn,125,10,1,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6176470588235294,0.5736842105263158,0.6176470588235294,0.675,0.6661764705882353,0.6176470588235294,0.5736842105263158,0.6176470588235294,0.6176470588235294,0.5252416756176155,0.5498831111391925,,,,0.15969581749049422
pds,ica,dcn,125,1,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6176470588235294,0.5,0.6176470588235294,0.3088235294117647,0.3814878892733564,0.6176470588235294,0.5,0.6176470588235294,0.6176470588235294,0.38181818181818183,0.47165775401069526,,,,0.0
pds,ica,dcn,125,2,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8285714285714286,0.8083333333333333,0.8285714285714286,0.8503787878787878,0.841991341991342,0.8285714285714286,0.8083333333333333,0.8285714285714286,0.8285714285714286,0.8164335664335665,0.8231768231768233,,,,0.6379310344827587
pds,ica,dcn,125,3,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7058823529411765,0.6593406593406593,0.7058823529411765,0.6933333333333334,0.6996078431372549,0.7058823529411765,0.6593406593406593,0.7058823529411765,0.7058823529411765,0.6640316205533596,0.6919321088119041,,,,0.33852140077821014
pds,ica,dcn,125,4,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6764705882352942,0.6964912280701754,0.6764705882352942,0.7121212121212122,0.7263814616755793,0.6764705882352942,0.6964912280701754,0.6764705882352942,0.6764705882352942,0.6739319965126417,0.670547207549105,,,,0.3745819397993312
pds,ica,dcn,125,5,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8472222222222222,0.8700980392156863,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8529411764705882,0.8496905393457117,0.8548915587455141,,,,0.7017543859649122
pds,ica,dcn,125,6,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8529411764705882,0.8543859649122807,0.8529411764705882,0.8506944444444444,0.855187908496732,0.8529411764705882,0.8543859649122807,0.8529411764705882,0.8529411764705882,0.85178727114211,0.8533258115800811,,,,0.7038327526132404
pds,ica,dcn,125,7,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.7454212454212454,0.7941176470588235,0.8221153846153846,0.8096719457013575,0.7941176470588235,0.7454212454212454,0.7941176470588235,0.7941176470588235,0.7588652482269503,0.7805590321234877,,,,0.5296442687747036
pds,ica,dcn,125,8,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7352941176470589,0.7280701754385965,0.7352941176470589,0.7321428571428572,0.7342436974789917,0.7352941176470589,0.7280701754385965,0.7352941176470589,0.7352941176470589,0.7294429708222812,0.7341238882821033,,,,0.4593639575971732
pds,ica,dcn,125,9,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8823529411764706,0.9047619047619048,0.8823529411764706,0.8823529411764706,0.9100346020761245,0.8823529411764706,0.9047619047619048,0.8823529411764706,0.8823529411764706,0.880701754385965,0.8840041279669762,,,,0.7647058823529411
pds,ica,dcn,125,10,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7058823529411765,0.6947368421052631,0.7058823529411765,0.7032967032967032,0.7045895281189399,0.7058823529411765,0.6947368421052631,0.7058823529411765,0.7058823529411765,0.6964285714285714,0.7027310924369748,,,,0.3950177935943061
pds,ica,dcn,125,1,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8235294117647058,0.8278388278388278,0.8235294117647058,0.8140350877192982,0.8330237358101135,0.8235294117647058,0.8278388278388278,0.8235294117647058,0.8235294117647058,0.8178571428571428,0.8254201680672267,,,,0.6370106761565837
pds,ica,dcn,125,2,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8571428571428571,0.8416666666666666,0.8571428571428571,0.8713768115942029,0.8649068322981366,0.8571428571428571,0.8416666666666666,0.8571428571428571,0.8571428571428571,0.8492678725236864,0.8541897379106681,,,,0.7008547008547008
pds,ica,dcn,125,3,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7058823529411765,0.673992673992674,0.7058823529411765,0.6877470355731226,0.6998372471518252,0.7058823529411765,0.673992673992674,0.7058823529411765,0.7058823529411765,0.678030303030303,0.7003119429590018,,,,0.3584905660377359
pds,ica,dcn,125,4,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.5588235294117647,0.5,0.5588235294117647,0.27941176470588236,0.31228373702422146,0.5588235294117647,0.5,0.5588235294117647,0.5588235294117647,0.3584905660377358,0.4006659267480577,,,,0.0
pds,ica,dcn,125,5,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7948717948717949,0.7647058823529411,0.7824561403508772,0.8179566563467492,0.7647058823529411,0.7948717948717949,0.7647058823529411,0.7647058823529411,0.7638888888888888,0.767156862745098,,,,0.5420875420875421
pds,ica,dcn,125,6,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8235294117647058,0.8280701754385965,0.8235294117647058,0.8235294117647058,0.8304498269896193,0.8235294117647058,0.8280701754385965,0.8235294117647058,0.8235294117647058,0.8229166666666667,0.8241421568627452,,,,0.6470588235294117
pds,ica,dcn,125,7,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.76007326007326,0.7941176470588235,0.7958333333333334,0.7948529411764705,0.7941176470588235,0.76007326007326,0.7941176470588235,0.7941176470588235,0.770048309178744,0.7875532821824381,,,,0.5440613026819923
pds,ica,dcn,125,8,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.787719298245614,0.7941176470588235,0.7928571428571429,0.7936974789915967,0.7941176470588235,0.787719298245614,0.7941176470588235,0.7941176470588235,0.7895667550839964,0.793207468663858,,,,0.5795053003533569
pds,ica,dcn,125,9,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6176470588235294,0.5,0.6176470588235294,0.3088235294117647,0.3814878892733564,0.6176470588235294,0.5,0.6176470588235294,0.6176470588235294,0.38181818181818183,0.47165775401069526,,,,0.0
pds,ica,dcn,125,10,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6764705882352942,0.6614035087719299,0.6764705882352942,0.6742424242424242,0.6751336898395721,0.6764705882352942,0.6614035087719299,0.6764705882352942,0.6764705882352942,0.6621499548328816,0.6703331739199745,,,,0.3297491039426522
pds,ica,dcn,125,1,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.8186813186813187,0.7941176470588235,0.8020833333333333,0.8339460784313725,0.7941176470588235,0.8186813186813187,0.7941176470588235,0.7941176470588235,0.7925021795989537,0.7968100928252732,,,,0.5938566552901023
pds,ica,dcn,125,2,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8,0.7833333333333333,0.8,0.8079710144927537,0.8043478260869564,0.8,0.7833333333333333,0.8,0.8,0.788975021533161,0.7958656330749354,,,,0.5811965811965812
pds,ica,dcn,125,3,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7802197802197802,0.7647058823529411,0.7647058823529411,0.7923875432525951,0.7647058823529411,0.7802197802197802,0.7647058823529411,0.7647058823529411,0.7614035087719297,0.7680082559339525,,,,0.5294117647058824
pds,ica,dcn,125,4,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7403508771929824,0.7647058823529411,0.8044444444444444,0.7945098039215686,0.7647058823529411,0.7403508771929824,0.7647058823529411,0.7647058823529411,0.7424242424242424,0.7513368983957219,,,,0.5018315018315018
pds,ica,dcn,125,5,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8235294117647058,0.7985347985347986,0.8235294117647058,0.8221343873517787,0.8230644036270636,0.8235294117647058,0.7985347985347986,0.8235294117647058,0.8235294117647058,0.8068181818181819,0.8201871657754011,,,,0.6150943396226416
pds,ica,dcn,125,6,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.6764705882352942,0.6543859649122807,0.6764705882352942,0.6833333333333333,0.6813725490196078,0.6764705882352942,0.6543859649122807,0.6764705882352942,0.6764705882352942,0.652093023255814,0.6629274965800275,,,,0.31999999999999995
pds,ica,dcn,125,7,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7058823529411765,0.7032967032967032,0.7058823529411765,0.6947368421052631,0.7170278637770897,0.7058823529411765,0.7032967032967032,0.7058823529411765,0.7058823529411765,0.6964285714285714,0.7090336134453782,,,,0.3950177935943061
pds,ica,dcn,125,8,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.787719298245614,0.7941176470588235,0.7928571428571429,0.7936974789915967,0.7941176470588235,0.787719298245614,0.7941176470588235,0.7941176470588235,0.7895667550839964,0.793207468663858,,,,0.5795053003533569
pds,ica,dcn,125,9,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.8095238095238095,0.7647058823529411,0.8095238095238095,0.8543417366946778,0.7647058823529411,0.8095238095238095,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,,,,0.5540983606557377
pds,ica,dcn,125,10,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7352941176470589,0.7350877192982456,0.7352941176470589,0.7326388888888888,0.7379493464052288,0.7352941176470589,0.7350877192982456,0.7352941176470589,0.7352941176470589,0.7332170880557978,0.735986460844146,,,,0.4668989547038328
pds,ica,dcn,125,1,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.7893772893772895,0.7941176470588235,0.7821428571428571,0.798109243697479,0.7941176470588235,0.7893772893772895,0.7941176470588235,0.7941176470588235,0.7850045167118338,0.7954195228226792,,,,0.5703971119133573
pds,ica,dcn,125,2,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8285714285714286,0.825,0.8285714285714286,0.825,0.8285714285714286,0.8285714285714286,0.825,0.8285714285714286,0.8285714285714286,0.825,0.8285714285714286,,,,0.6499999999999999
pds,ica,dcn,125,3,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7647058823529411,0.7509157509157509,0.7647058823529411,,,,0.5018315018315018
pds,ica,dcn,125,4,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7058823529411765,0.7228070175438597,0.7058823529411765,0.7326007326007327,0.7459599224305107,0.7058823529411765,0.7228070175438597,0.7058823529411765,0.7058823529411765,0.7048611111111112,0.7028186274509804,,,,0.42760942760942755
pds,ica,dcn,125,5,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7941176470588235,0.7893772893772895,0.7941176470588235,0.7821428571428571,0.798109243697479,0.7941176470588235,0.7893772893772895,0.7941176470588235,0.7941176470588235,0.7850045167118338,0.7954195228226792,,,,0.5703971119133573
pds,ica,dcn,125,6,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7614035087719297,0.7647058823529411,0.7614035087719297,0.7647058823529411,0.7647058823529411,0.7614035087719297,0.7647058823529411,0.7647058823529411,0.7614035087719297,0.7647058823529411,,,,0.5228070175438597
pds,ica,dcn,125,7,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7362637362637363,0.7647058823529411,0.7549407114624507,0.7614508253894444,0.7647058823529411,0.7362637362637363,0.7647058823529411,0.7647058823529411,0.7424242424242424,0.7602495543672015,,,,0.4867924528301887
pds,ica,dcn,125,8,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8235294117647058,0.8210526315789474,0.8235294117647058,0.8210526315789474,0.8235294117647058,0.8235294117647058,0.8210526315789474,0.8235294117647058,0.8235294117647058,0.8210526315789474,0.8235294117647058,,,,0.6421052631578947
pds,ica,dcn,125,9,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7647058823529411,0.7509157509157509,0.7647058823529411,0.7647058823529411,0.7509157509157509,0.7647058823529411,,,,0.5018315018315018
pds,ica,dcn,125,10,5,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7058823529411765,0.687719298245614,0.7058823529411765,0.7114624505928854,0.7096024180423157,0.7058823529411765,0.687719298245614,0.7058823529411765,0.7058823529411765,0.6886446886446886,0.6972635207929326,,,,0.38628158844765337
pds,ica,dcn,125,1,6,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8472222222222222,0.8700980392156863,0.8529411764705882,0.8663003663003663,0.8529411764705882,0.8529411764705882,0.8496905393457117,0.8548915587455141,,,,0.7017543859649122
pds,ica,dcn,125,2,6,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8285714285714286,0.8166666666666667,0.8285714285714286,0.8321678321678322,0.83016983016983,0.8285714285714286,0.8166666666666667,0.8285714285714286,0.8285714285714286,0.8214285714285714,0.8265306122448979,,,,0.6440677966101696
pds,ica,dcn,125,3,6,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.7647058823529411,0.7655677655677655,0.7647058823529411,0.7543859649122806,0.7750257997936015,0.7647058823529411,0.7655677655677655,0.7647058823529411,0.7647058823529411,0.7571428571428571,0.7672268907563026,,,,0.5160142348754448
pds,ica,dcn,125,4,6,32,16,2500,0,phase_swap,add_band_noise,0.00025,subject,0.8235294117647058,0.8070175438596491,0.8235294117647058,0.8458498023715415,0.838409672169263,0.8235294117647058,0.8070175438596491,0.8235294117647058,0.8235294117647058,0.8131868131868132,0.8183581124757595,,,,0.631768953068592
