task,pipeline,model,sampling_rate,outer_fold,inner_fold,channels,window,overlap,csp_filters,first_aug,second_aug,learning_rate,evaluation_type,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
pds,ica,atc,125,5,4,32,16,2500,0,None,None,0.00025,th_standard,0.6909090909090909,0.6418181818181818,0.6909090909090909,0.632,0.7040000000000001,0.6909090909090909,0.6418181818181818,0.6909090909090909,0.6909090909090909,0.6355935573672699,0.696440644263273,0.7279917355371901,0.7279917355371901,0.7279917355371901,0.2724890829694324
pds,ica,atc,125,6,4,32,16,2500,0,None,None,0.00025,th_standard,0.7582128777923784,0.7742015005359058,0.7582128777923784,0.7665488164036453,0.7868768070521731,0.7582128777923784,0.7742015005359058,0.7582128777923784,0.7582128777923784,0.7575090052646163,0.7598953048099565,0.8339049660593069,0.8339049660593069,0.8339049660593069,0.5229522829634576
pds,ica,atc,125,7,4,32,16,2500,0,None,None,0.00025,th_standard,0.7557354925775979,0.7661199095022624,0.7557354925775979,0.7288937953745978,0.7952216256530857,0.7557354925775979,0.7661199095022624,0.7557354925775979,0.7557354925775979,0.7344038686604051,0.7647760379520271,0.8468064740689175,0.8468064740689175,0.8468064740689175,0.477011202919856
pds,ica,atc,125,8,4,32,16,2500,0,None,None,0.00025,th_standard,0.7160664819944599,0.6545102227400341,0.7160664819944599,0.7343765341188022,0.7275827591224399,0.7160664819944599,0.6545102227400341,0.7160664819944599,0.7160664819944599,0.6553699284009546,0.6882221884317627,0.8081911373253396,0.8081911373253396,0.8081911373253396,0.34041301615878927
pds,ica,atc,125,9,4,32,16,2500,0,None,None,0.00025,th_standard,0.7688243064729194,0.7316799170411338,0.7688243064729194,0.7278986739204352,0.7708633059595199,0.7688243064729194,0.7316799170411338,0.7688243064729194,0.7688243064729194,0.7297007784046277,0.7697752255579126,0.8298273336296151,0.8298273336296151,0.8298273336296151,0.45945559966867555
pds,ica,atc,125,10,4,32,16,2500,0,None,None,0.00025,th_standard,0.5397039030955586,0.5739473963304699,0.5397039030955586,0.5775941558957727,0.6041687675882307,0.5397039030955586,0.5739473963304699,0.5397039030955586,0.5397039030955586,0.5387941048351967,0.5345208099759216,0.6668560519976364,0.6668560519976364,0.6668560519976364,0.1331937015609651
pds,ica,atc,125,1,5,32,16,2500,0,None,None,0.00025,th_standard,0.8723118279569892,0.8229285334548493,0.8723118279569892,0.8713897515527951,0.8720813088559408,0.8723118279569892,0.8229285334548493,0.8723118279569892,0.8723118279569892,0.841273762337327,0.8678778185827518,0.9434782241799785,0.9434782241799785,0.9434782241799785,0.684114555400622
pds,ica,atc,125,2,5,32,16,2500,0,None,None,0.00025,th_standard,0.7758152173913043,0.7170739348370927,0.7758152173913043,0.8168882841887427,0.8003840381696807,0.7758152173913043,0.7170739348370927,0.7758152173913043,0.7758152173913043,0.7285935540969098,0.7556652568324587,0.79375,0.79375,0.79375,0.47723672429230657
pds,ica,atc,125,3,5,32,16,2500,0,None,None,0.00025,th_standard,0.7421981004070556,0.6522661317855923,0.7421981004070556,0.7046471344009544,0.7278929704999695,0.7421981004070556,0.6522661317855923,0.7421981004070556,0.7421981004070556,0.663162705667276,0.7236015369388723,0.8090047797883237,0.8090047797883237,0.8090047797883237,0.3375688307756354
pds,ica,atc,125,4,5,32,16,2500,0,None,None,0.00025,th_standard,0.7099023709902371,0.6331551331551332,0.7099023709902371,0.7511671335200747,0.7372494325484726,0.7099023709902371,0.6331551331551332,0.7099023709902371,0.7099023709902371,0.6263828763828764,0.66851217897243,0.8427548427548428,0.8427548427548428,0.8427548427548428,0.30211141060197666
