task,pipeline,model,sampling_rate,outer_fold,inner_fold,channels,window,overlap,csp_filters,first_aug,second_aug,learning_rate,evaluation_type,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
pds,ica,dcn,125,7,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.8002699055330634,0.7406108597285068,0.8002699055330634,0.7650391074304118,0.7940584149584913,0.8002699055330634,0.7406108597285068,0.8002699055330634,0.8002699055330634,0.7504823443756825,0.7954566065692079,0.830473372781065,0.830473372781065,0.830473372781065,0.5021246458923512
pds,ica,dcn,125,8,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7770083102493075,0.7545935580960703,0.7770083102493075,0.7676857901184158,0.7744508047266734,0.7770083102493075,0.7545935580960703,0.7770083102493075,0.7770083102493075,0.7594623173081101,0.774218947268912,0.8860894681909756,0.8860894681909756,0.8860894681909756,0.519879393664037
pds,ica,dcn,125,9,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7450462351387054,0.8031866739091074,0.7450462351387054,0.758138883049541,0.8403161412132966,0.7450462351387054,0.8031866739091074,0.7450462351387054,0.7450462351387054,0.7380167230617225,0.7547401590513189,0.9259625039092721,0.9259625039092721,0.9259625039092721,0.5021383030563251
pds,ica,dcn,125,10,2,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7537012113055181,0.7245882762904716,0.7537012113055181,0.749490869309097,0.7518468368522208,0.7537012113055181,0.7245882762904716,0.7537012113055181,0.7537012113055181,0.7309638241922622,0.7472800047596451,0.8336818023423178,0.8336818023423178,0.8336818023423178,0.465860298479319
pds,ica,dcn,125,1,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.885752688172043,0.9016860332649806,0.885752688172043,0.8615448883487771,0.9031704953619538,0.885752688172043,0.9016860332649806,0.885752688172043,0.885752688172043,0.8744757417026758,0.8887362749060909,0.9569715534627816,0.9569715534627816,0.9569715534627816,0.7506741732506979
pds,ica,dcn,125,2,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7730978260869565,0.72453007518797,0.7730978260869565,0.7875339759084481,0.7808123823407694,0.7730978260869565,0.72453007518797,0.7730978260869565,0.7730978260869565,0.7356543582662856,0.7594451537046902,0.8104714912280702,0.8104714912280702,0.8104714912280702,0.48265876489999326
pds,ica,dcn,125,3,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7747625508819539,0.7191362239672243,0.7747625508819539,0.7405689548546691,0.7679438865715276,0.7747625508819539,0.7191362239672243,0.7747625508819539,0.7747625508819539,0.7274748284772343,0.7695254741335484,0.8670706725844998,0.8670706725844998,0.8670706725844998,0.45634959429074207
pds,ica,dcn,125,4,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.6192468619246861,0.5,0.6192468619246861,0.30962343096234307,0.3834666760035713,0.6192468619246861,0.5,0.6192468619246861,0.6192468619246861,0.38242894056847543,0.47363584271242143,0.7682160182160183,0.7682160182160183,0.7682160182160183,0.0
pds,ica,dcn,125,5,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.787012987012987,0.709090909090909,0.787012987012987,0.742003367003367,0.7775372775372775,0.787012987012987,0.709090909090909,0.787012987012987,0.787012987012987,0.7212509712509713,0.7792762792762794,0.7626115702479339,0.7626115702479339,0.7626115702479339,0.44487427466150875
pds,ica,dcn,125,6,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7450722733245729,0.722368703108253,0.7450722733245729,0.7411880957916763,0.743339094505113,0.7450722733245729,0.722368703108253,0.7450722733245729,0.7450722733245729,0.727157472980765,0.7399275101489152,0.8080814576634512,0.8080814576634512,0.8080814576634512,0.457459318819915
pds,ica,dcn,125,7,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.8286099865047234,0.7464932126696833,0.8286099865047234,0.826084954529757,0.8277664346199907,0.8286099865047234,0.7464932126696833,0.8286099865047234,0.8286099865047234,0.7700248041934972,0.8168616210679802,0.8345022624434388,0.8345022624434388,0.8345022624434388,0.5462864305860232
pds,ica,dcn,125,8,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.775623268698061,0.726927028973195,0.775623268698061,0.8001112811239394,0.7896528591503872,0.775623268698061,0.726927028973195,0.775623268698061,0.775623268698061,0.7378711273666092,0.7604672995503978,0.8764290395397947,0.8764290395397947,0.8764290395397947,0.4895834242474493
pds,ica,dcn,125,9,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.6948480845442536,0.5,0.6948480845442536,0.3474240422721268,0.4828138605948183,0.6948480845442536,0.5,0.6948480845442536,0.6948480845442536,0.4099766173031956,0.569742934482116,0.6840567543989597,0.6840567543989597,0.6840567543989597,0.0
pds,ica,dcn,125,10,3,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7442799461641992,0.7062254745996395,0.7442799461641992,0.7475808505220269,0.7460535664161664,0.7442799461641992,0.7062254745996395,0.7442799461641992,0.7442799461641992,0.7130831016373185,0.7328198808277941,0.8410905564898565,0.8410905564898565,0.8410905564898565,0.4354600059185322
pds,ica,dcn,125,1,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.8373655913978495,0.8225741120477963,0.8373655913978495,0.8083139759969028,0.842449624093015,0.8373655913978495,0.8225741120477963,0.8373655913978495,0.8373655913978495,0.814542195853033,0.8392019565566278,0.9330734243014944,0.9330734243014944,0.9330734243014944,0.6294210630310215
pds,ica,dcn,125,2,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7336956521739131,0.681015037593985,0.7336956521739131,0.7363480181617377,0.735144883074477,0.7336956521739131,0.681015037593985,0.7336956521739131,0.7336956521739131,0.6878737785932509,0.7164718273528131,0.7906954887218045,0.7906954887218045,0.7906954887218045,0.3905637420575909
pds,ica,dcn,125,3,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.76797829036635,0.7304967565722089,0.76797829036635,0.7310370788631658,0.7677096270099633,0.76797829036635,0.7304967565722089,0.76797829036635,0.76797829036635,0.7307650402804571,0.7678424755850147,0.8130419938545578,0.8130419938545578,0.8130419938545578,0.46153123090661274
pds,ica,dcn,125,4,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7921896792189679,0.7651965151965152,0.7921896792189679,0.7856825453252756,0.7900806476803008,0.7921896792189679,0.7651965151965152,0.7921896792189679,0.7921896792189679,0.7722814907970883,0.7883395107034158,0.887073887073887,0.887073887073887,0.887073887073887,0.5461890379885563
pds,ica,dcn,125,5,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7077922077922078,0.6686363636363637,0.7077922077922078,0.6541757021209076,0.7243877928809436,0.7077922077922078,0.6686363636363637,0.7077922077922078,0.7077922077922078,0.6591036541333559,0.7143174778701982,0.7351652892561983,0.7351652892561983,0.7351652892561983,0.3202416918429003
pds,ica,dcn,125,6,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7398160315374507,0.7194140764558772,0.7398160315374507,0.7336199026171637,0.7373483091969035,0.7398160315374507,0.7194140764558772,0.7398160315374507,0.7398160315374507,0.7234738372093024,0.735752567001803,0.835805644873169,0.835805644873169,0.835805644873169,0.4490870401380591
pds,ica,dcn,125,7,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.8758434547908233,0.8503959276018099,0.8758434547908233,0.8522411168844801,0.8755318727722575,0.8758434547908233,0.8503959276018099,0.8758434547908233,0.8758434547908233,0.851308672134008,0.87568043297915,0.920657848938392,0.920657848938392,0.920657848938392,0.7026199387546784
pds,ica,dcn,125,8,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7631578947368421,0.7280476063334871,0.7631578947368421,0.7606918238993712,0.7620489904005298,0.7631578947368421,0.7280476063334871,0.7631578947368421,0.7631578947368421,0.7361488962927661,0.7553241159673482,0.8840586745632985,0.8840586745632985,0.8840586745632985,0.47731217665935666
pds,ica,dcn,125,9,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.8546895640686922,0.845666057643244,0.8546895640686922,0.8256307081608286,0.8614983336537984,0.8546895640686922,0.845666057643244,0.8546895640686922,0.8546895640686922,0.8340441645408163,0.8568546246933383,0.9297812453705989,0.9297812453705989,0.9297812453705989,0.668606132000382
pds,ica,dcn,125,10,4,32,16,2500,0,phase_swap,add_band_noise,0.00025,th_standard,0.7806191117092867,0.7709308667787829,0.7806191117092867,0.7706151634382568,0.780749882274921,0.7806191117092867,0.7709308667787829,0.7806191117092867,0.7806191117092867,0.7707714642091257,0.7806830574722747,0.8384088602033242,0.8384088602033242,0.8384088602033242,0.5415437961592477
